ui_file	line	function	page	visible_label	section	control_type	db_key_or_helper	values_min_max_step	apply_helper	registry_key	status	reason
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_Auras.lua	982	RefreshColorSamples	auras3,auras3_buffs,auras3_debuffs,auras3_rendering,auras3_styling,auras3_filters	Warning	RefreshColorSamples	color	bBind		Refresh		unmapped	Helper-created control; static audit could not prove registry mapping.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_Auras.lua	989	RefreshColorSamples	auras3,auras3_buffs,auras3_debuffs,auras3_rendering,auras3_styling,auras3_filters	Urgent	RefreshColorSamples	color	bBind		Refresh		unmapped	Helper-created control; static audit could not prove registry mapping.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_Auras.lua	997	RefreshColorSamples	auras3,auras3_buffs,auras3_debuffs,auras3_rendering,auras3_styling,auras3_filters	Stack Count	RefreshColorSamples	color	bBind		Refresh		unmapped	Helper-created control; static audit could not prove registry mapping.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_Auras.lua	1003	RefreshColorSamples	auras3,auras3_buffs,auras3_debuffs,auras3_rendering,auras3_styling,auras3_filters	Own Buff	RefreshColorSamples	color	bBind		Refresh		unmapped	Helper-created control; static audit could not prove registry mapping.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_Auras.lua	1006	RefreshColorSamples	auras3,auras3_buffs,auras3_debuffs,auras3_rendering,auras3_styling,auras3_filters	Own Debuff	RefreshColorSamples	color	bBind		Refresh		unmapped	Helper-created control; static audit could not prove registry mapping.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_Auras.lua	1009	RefreshColorSamples	auras3,auras3_buffs,auras3_debuffs,auras3_rendering,auras3_styling,auras3_filters	Safe seconds	RefreshColorSamples	slider	bBind		Refresh		unmapped	Helper-created control; static audit could not prove registry mapping.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_Auras.lua	1012	RefreshColorSamples	auras3,auras3_buffs,auras3_debuffs,auras3_rendering,auras3_styling,auras3_filters	Warning <= sec	RefreshColorSamples	slider	bBind		Refresh		unmapped	Helper-created control; static audit could not prove registry mapping.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_Auras.lua	1081	FilterToggle	auras3,auras3_buffs,auras3_debuffs,auras3_rendering,auras3_styling,auras3_filters	Exclusive Filter	FilterToggle	dropdown	bBind		ApplyUnit		unmapped	Helper-created control; static audit could not prove registry mapping.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_Auras.lua	1094	FilterToggle	auras3,auras3_buffs,auras3_debuffs,auras3_rendering,auras3_styling,auras3_filters	Exclusive Filter	FilterToggle	dropdown	bBind		ApplyUnit|Refresh		unmapped	Helper-created control; static audit could not prove registry mapping.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_Auras.lua	1161	FilterToggle	auras3,auras3_buffs,auras3_debuffs,auras3_rendering,auras3_styling,auras3_filters	Exclusive Filter	FilterToggle	dropdown	bBind		ApplyUnit		unmapped	Helper-created control; static audit could not prove registry mapping.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_Auras.lua	1173	FilterToggle	auras3,auras3_buffs,auras3_debuffs,auras3_rendering,auras3_styling,auras3_filters	Exclusive Filter	FilterToggle	dropdown	bBind		ApplyUnit|Refresh		unmapped	Helper-created control; static audit could not prove registry mapping.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_Auras.lua	1211	BuildUnitBlacklist	auras3,auras3_buffs,auras3_debuffs,auras3_rendering,auras3_styling,auras3_filters	Spell ID, spell link, or resolvable spell name	BuildUnitBlacklist	textinput	bBind		ApplyUnit		unmapped	Helper-created control; static audit could not prove registry mapping.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_Auras.lua	1241	CurrentPreset	auras3,auras3_buffs,auras3_debuffs,auras3_rendering,auras3_styling,auras3_filters	Preset	CurrentPreset	dropdown		function() return Model.BlacklistPresetValues() end	Refresh		unmapped	No Assistant registry key was matched by exact DB key or label.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_Auras.lua	1250	CurrentPreset	auras3,auras3_buffs,auras3_debuffs,auras3_rendering,auras3_styling,auras3_filters	Spell	CurrentPreset	dropdown		function() return Model.BlacklistSpellValues(CurrentPreset()) end			unmapped	No Assistant registry key was matched by exact DB key or label.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_Auras.lua	1433	BuildGroupFilters	auras3,auras3_buffs,auras3_debuffs,auras3_rendering,auras3_styling,auras3_filters	filterToken	BuildGroupFilters	dropdown	visual				unmapped	Helper-created control; static audit could not prove registry mapping.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_Auras.lua	1495	BuildUnitAuraPlacementCard	auras3,auras3_buffs,auras3_debuffs,auras3_rendering,auras3_styling,auras3_filters	Anchor	BuildUnitAuraPlacementCard	dropdown	bBind		ApplyUnit		unmapped	Helper-created control; static audit could not prove registry mapping.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_Auras.lua	1506	BuildUnitAuraPlacementCard	auras3,auras3_buffs,auras3_debuffs,auras3_rendering,auras3_styling,auras3_filters	Growth	BuildUnitAuraPlacementCard	dropdown	bBind		ApplyUnit		unmapped	Helper-created control; static audit could not prove registry mapping.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_Auras.lua	1519	BuildUnitAuraPlacementCard	auras3,auras3_buffs,auras3_debuffs,auras3_rendering,auras3_styling,auras3_filters	Offset X	BuildUnitAuraPlacementCard	slider	bBind		ApplyUnit		unmapped	Helper-created control; static audit could not prove registry mapping.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_Auras.lua	1525	BuildUnitAuraPlacementCard	auras3,auras3_buffs,auras3_debuffs,auras3_rendering,auras3_styling,auras3_filters	Offset Y	BuildUnitAuraPlacementCard	slider	bBind		ApplyUnit		unmapped	Helper-created control; static audit could not prove registry mapping.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_Auras.lua	1532	BuildUnitAuraPlacementCard	auras3,auras3_buffs,auras3_debuffs,auras3_rendering,auras3_styling,auras3_filters	Max Icons	BuildUnitAuraPlacementCard	slider	bBind		ApplyUnit		unmapped	Helper-created control; static audit could not prove registry mapping.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_Auras.lua	1538	BuildUnitAuraPlacementCard	auras3,auras3_buffs,auras3_debuffs,auras3_rendering,auras3_styling,auras3_filters	Icon Size	BuildUnitAuraPlacementCard	slider	spacing		ApplyUnit	boss.spacing|gf_party.auras.buff.spacing|gf_party.auras.debuff.spacing|gf_raid.auras.buff.spacing|gf_raid.auras.debuff.spacing|gf_mythicraid.auras.buff.spacing|gf_mythicraid.auras.debuff.spacing|gf_party.spacing	registered	Matched page-scoped Assistant settings by DB key and control type.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_Auras.lua	1544	BuildUnitAuraPlacementCard	auras3,auras3_buffs,auras3_debuffs,auras3_rendering,auras3_styling,auras3_filters	Per Row	BuildUnitAuraPlacementCard	slider	spacing		ApplyUnit	boss.spacing|gf_party.auras.buff.spacing|gf_party.auras.debuff.spacing|gf_raid.auras.buff.spacing|gf_raid.auras.debuff.spacing|gf_mythicraid.auras.buff.spacing|gf_mythicraid.auras.debuff.spacing|gf_party.spacing	registered	Matched page-scoped Assistant settings by DB key and control type.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_Auras.lua	1550	BuildUnitAuraPlacementCard	auras3,auras3_buffs,auras3_debuffs,auras3_rendering,auras3_styling,auras3_filters	Spacing	BuildUnitAuraPlacementCard	slider	spacing		ApplyUnit	boss.spacing|gf_party.auras.buff.spacing|gf_party.auras.debuff.spacing|gf_raid.auras.buff.spacing|gf_raid.auras.debuff.spacing|gf_mythicraid.auras.buff.spacing|gf_mythicraid.auras.debuff.spacing|gf_party.spacing	registered	Matched page-scoped Assistant settings by DB key and control type.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_Auras.lua	1556	BuildUnitAuraPlacementCard	auras3,auras3_buffs,auras3_debuffs,auras3_rendering,auras3_styling,auras3_filters	Layer (Z-Order)	BuildUnitAuraPlacementCard	slider	bBind		ApplyUnit|Refresh		unmapped	Helper-created control; static audit could not prove registry mapping.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_Global.lua	381	BuildScopeOverrideSection		"<dynamic:opts.toggleLabel or ""Use custom settings for this scope"">"	BuildScopeOverrideSection	toggle				fontScope.player.override|fontScope.target.override|fontScope.targettarget.override|fontScope.focustarget.override|fontScope.focus.override|fontScope.pet.override|fontScope.boss.override|fontScope.gf_party.override|fontScope.gf_raid.override|barScope.player.override|barScope.target.override|barScope.targettarget.override	registered	Matched global scope override toggle to scoped Bars/Fonts override settings.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_Global.lua	388	BuildScopeOverrideSection		"<dynamic:opts.resetLabel or ""Reset"">"	BuildScopeOverrideSection	button			Refresh	reset_all_scoped_global_bars_overrides|reset_all_scoped_global_font_overrides	registered	Matched shared-scope reset button to registered scoped override reset actions.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GlobalBars.lua	623	SetBarBackgroundTextureForScope	opt_bars	Bar textures (SharedMedia)	Textures & Gradient	dropdown		function() return TextureValues(nil) end	ApplyBars|Refresh	general.barTexture|barScope.player.barTexture|barScope.target.barTexture|barScope.targettarget.barTexture|barScope.focustarget.barTexture|barScope.focus.barTexture|barScope.pet.barTexture|barScope.boss.barTexture|barScope.gf_party.barTexture|barScope.gf_raid.barTexture	registered	Matched Global Bars control to global/scoped Assistant setting.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GlobalBars.lua	639	SetBarBackgroundTextureForScope	opt_bars	Background texture	Textures & Gradient	dropdown		"function() return TextureValues(""Use foreground texture"") end"	ApplyBars|Refresh	general.barBackgroundTexture|barScope.player.barBackgroundTexture|barScope.target.barBackgroundTexture|barScope.targettarget.barBackgroundTexture|barScope.focustarget.barBackgroundTexture|barScope.focus.barBackgroundTexture|barScope.pet.barBackgroundTexture|barScope.boss.barBackgroundTexture|barScope.gf_party.barBackgroundTexture|barScope.gf_raid.barBackgroundTexture	registered	Matched Global Bars control to global/scoped Assistant setting.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GlobalBars.lua	662	SyncGradientControls	opt_bars	HP bar gradient	Textures & Gradient	toggle				general.enableGradient|barScope.player.enableGradient|barScope.target.enableGradient|barScope.targettarget.enableGradient|barScope.focustarget.enableGradient|barScope.focus.enableGradient|barScope.pet.enableGradient|barScope.boss.enableGradient|barScope.gf_party.enableGradient|barScope.gf_raid.enableGradient	registered	Matched Global Bars control to global/scoped Assistant setting.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GlobalBars.lua	670	SyncGradientControls	opt_bars	Power bar gradient	Textures & Gradient	toggle				general.enablePowerGradient|barScope.player.enablePowerGradient|barScope.target.enablePowerGradient|barScope.targettarget.enablePowerGradient|barScope.focustarget.enablePowerGradient|barScope.focus.enablePowerGradient|barScope.pet.enablePowerGradient|barScope.boss.enablePowerGradient|barScope.gf_party.enablePowerGradient|barScope.gf_raid.enablePowerGradient	registered	Matched Global Bars control to global/scoped Assistant setting.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GlobalBars.lua	678	SyncGradientControls	opt_bars	Gradient strength	Textures & Gradient	slider		min=0;max=1;step=0.05		general.gradientStrength	registered	Matched Assistant setting by DB key or label/alias.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GlobalBars.lua	705	PadButton	opt_bars	<dynamic:text>	Textures & Gradient	button				general.gradientDirection|barScope.player.gradientDirection|barScope.target.gradientDirection|barScope.targettarget.gradientDirection|barScope.focustarget.gradientDirection|barScope.focus.gradientDirection|barScope.pet.gradientDirection|barScope.boss.gradientDirection|barScope.gf_party.gradientDirection|barScope.gf_raid.gradientDirection	registered	Matched gradient direction pad buttons to global/scoped gradient-direction settings.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GlobalBars.lua	745	PadButton	opt_bars	Display mode	Absorb Display	dropdown		"VT(1, ""Absorb off"", 2, ""Absorb bar"")"	ApplyBars|Refresh	general.absorbTextMode|barScope.player.absorbTextMode|barScope.target.absorbTextMode|barScope.targettarget.absorbTextMode|barScope.focustarget.absorbTextMode|barScope.focus.absorbTextMode|barScope.pet.absorbTextMode|barScope.boss.absorbTextMode|barScope.gf_party.absorbTextMode|barScope.gf_raid.absorbTextMode	registered	Matched Global Bars control to global/scoped Assistant setting.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GlobalBars.lua	809	BindAbsorbSlider	opt_bars	Absorb bar anchoring	Absorb Display	dropdown	absorbAnchorMode			general.absorbAnchorMode|barScope.player.absorbAnchorMode|barScope.target.absorbAnchorMode|barScope.targettarget.absorbAnchorMode|barScope.focustarget.absorbAnchorMode|barScope.focus.absorbAnchorMode|barScope.pet.absorbAnchorMode|barScope.boss.absorbAnchorMode	registered	Matched page-scoped Assistant settings by DB key and control type.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GlobalBars.lua	811	BindAbsorbSlider	opt_bars	Heal Prediction Overlay	Absorb Display	toggle	showSelfHealPrediction		ApplyBars|Refresh	general.showSelfHealPrediction	registered	Matched Assistant setting by DB key or label/alias.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GlobalBars.lua	834	BindAbsorbSlider	opt_bars	Heal prediction anchoring	Absorb Display	dropdown	healPredAnchorMode			general.healPredAnchorMode|barScope.gf_party.healPredAnchorMode|barScope.gf_raid.healPredAnchorMode	registered	Matched page-scoped Assistant settings by DB key and control type.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GlobalBars.lua	836	BindAbsorbSlider	opt_bars	Absorb bar opacity	Absorb Display	slider	absorbBarOpacity			general.absorbBarOpacity|barScope.player.absorbBarOpacity|barScope.target.absorbBarOpacity|barScope.targettarget.absorbBarOpacity|barScope.focustarget.absorbBarOpacity|barScope.focus.absorbBarOpacity|barScope.pet.absorbBarOpacity|barScope.boss.absorbBarOpacity	registered	Matched page-scoped Assistant settings by DB key and control type.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GlobalBars.lua	839	BindAbsorbSlider	opt_bars	Absorb bar texture (SharedMedia)	Absorb Display	dropdown	absorbBarTexture			general.absorbBarTexture|barScope.player.absorbBarTexture|barScope.target.absorbBarTexture|barScope.targettarget.absorbBarTexture|barScope.focustarget.absorbBarTexture|barScope.focus.absorbBarTexture|barScope.pet.absorbBarTexture|barScope.boss.absorbBarTexture	registered	Matched page-scoped Assistant settings by DB key and control type.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GlobalBars.lua	841	BindAbsorbSlider	opt_bars	Heal-absorb texture	Absorb Display	dropdown	healAbsorbBarTexture			general.healAbsorbBarTexture|barScope.player.healAbsorbBarTexture|barScope.target.healAbsorbBarTexture|barScope.targettarget.healAbsorbBarTexture|barScope.focustarget.healAbsorbBarTexture|barScope.focus.healAbsorbBarTexture|barScope.pet.healAbsorbBarTexture|barScope.boss.healAbsorbBarTexture	registered	Matched page-scoped Assistant settings by DB key and control type.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GlobalBars.lua	843	BindAbsorbSlider	opt_bars	Test prediction bars	Absorb Display	toggle			Refresh	toggle_absorb_bar_test	registered	Matched absorb prediction-bar test action.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GlobalBars.lua	849	BindAbsorbSlider	opt_bars	Heal-absorb bar opacity	Absorb Display	slider	healAbsorbBarOpacity		Refresh	general.healAbsorbBarOpacity|barScope.player.healAbsorbBarOpacity|barScope.target.healAbsorbBarOpacity|barScope.targettarget.healAbsorbBarOpacity|barScope.focustarget.healAbsorbBarOpacity|barScope.focus.healAbsorbBarOpacity|barScope.pet.healAbsorbBarOpacity|barScope.boss.healAbsorbBarOpacity	registered	Matched page-scoped Assistant settings by DB key and control type.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GlobalBars.lua	876	BindAbsorbSlider	opt_bars	Bar outline thickness	Frame Outline	slider		min=0;max=8;step=1	ApplyBars	bars.barOutlineThickness	registered	Matched Assistant setting by DB key or label/alias.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GlobalBars.lua	884	BindAbsorbSlider	opt_bars	Outline color	Frame Outline	color	barOutlineColorR	rgb 0..1	ApplyBars|Refresh	general.barOutlineColor|barScope.player.barOutlineColor|barScope.target.barOutlineColor|barScope.targettarget.barOutlineColor|barScope.focustarget.barOutlineColor|barScope.focus.barOutlineColor|barScope.pet.barOutlineColor|barScope.boss.barOutlineColor|barScope.gf_party.barOutlineColor|barScope.gf_raid.barOutlineColor	registered	Matched Global Bars control to global/scoped Assistant setting.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GlobalBars.lua	929	BindRoundedToggle	opt_bars	Rounded frame texture	Rounded Texture	toggle	roundedFramesEnabled			bars.roundedFramesEnabled	registered	Matched Assistant setting by DB key or label/alias.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GlobalBars.lua	933	BindRoundedToggle	opt_bars	Unit frames	Rounded Texture	toggle	roundedUnitFrames			bars.roundedUnitFrames	registered	Matched Assistant setting by DB key or label/alias.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_GlobalBars.lua	937	BindRoundedToggle	opt_bars	Group frames	Rounded Texture	toggle	roundedGroupFrames			bars.roundedGroupFrames	registered	Matched Assistant setting by DB key or label/alias.
